,average_order_value,best_day,best_hour,between_7_to_8_gmt,email_last_send_date,first_seen_date,frequency_score,highest_order_value,last_payment_method,last_purchase_date,last_purchase_value,last_seen_date,lifecycle_id,lowest_order_value,monetary_score,orders_with_promo_count,orders_with_promo_percent,orders_without_promo_count,orders_without_promo_percent,pin_code,purchased,push_last_send_date,recency_score,rfm_total_score,segmentation_last_process_date,session_on_sunday,time_to_first_purchase,total_event_done,total_frequency_monetary,total_revenue,user_id,user_tag
2116,168900.0,monday,2.0,1.0,2017-02-23T03:02:36,2013-12-22T04:26:38,0.0,168900.0,payment_method_atm_transfer,2017-02-18T02:16:17,168900.0,2017-02-23T14:30:08,19499.0,168900.0,9.0,0.0,0.0,1.0,100.0,704217,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,2.0,1153.0,24.0,9.0,168900.0,5776712c7b68513f608b6925,customer
2117,2940000.0,sunday,7.0,1.0,2017-02-23T03:02:33,2013-09-09T00:29:35,0.0,2940000.0,transfer bank,2017-02-19T16:10:29,2940000.0,2017-02-23T14:14:13,19499.0,2940000.0,9.0,0.0,0.0,1.0,100.0,602940,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,2.0,1259.0,21.0,9.0,2940000.0,5776cc927b68511b788bda29,customer
2118,230000.0,monday,6.0,2.0,2017-02-23T08:55:42,2016-11-25T06:12:37,0.0,230000.0,alfamart / alfamidi / lawson,2016-11-25T10:02:43,230000.0,2017-02-16T02:15:45,19501.0,230000.0,9.0,0.0,0.0,1.0,100.0,7090120,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,1.0,0.0,42.0,9.0,230000.0,5837d656c0ef75157d4637ed,customer
2119,5500.0,friday,8.0,1.0,2017-02-23T03:22:57,2016-08-12T01:08:30,0.0,11000.0,payment_method_instant,2017-02-14T19:10:41,0.0,2017-02-16T02:24:13,19509.0,0.0,9.0,0.0,0.0,2.0,100.0,4326026,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-14T15:54:55,1.0,186.0,23.0,9.0,11000.0,57ad218e8dbb1b64d18b457d,customer
2120,97500.0,thursday,6.0,2.0,2017-02-23T08:54:28,2016-09-11T07:17:27,0.0,97500.0,transfer bank,2017-01-10T05:06:15,97500.0,2017-02-18T06:26:20,19500.0,97500.0,9.0,0.0,0.0,2.0,100.0,4516242,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-14T16:46:40,5.0,120.0,104.0,9.0,97500.0,57d505078dbb1b95e88b4591,customer
2121,168250.0,sunday,15.0,2.0,2017-02-14T07:31:24,2014-07-31T20:36:51,1.0,240000.0,transfer bank,2017-01-03T07:09:25,90000.0,2017-02-27T02:10:08,19506.0,90000.0,9.0,0.0,0.0,5.0,100.0,1277423,5.0,1970-01-01T00:00:00,9.0,19.0,1970-01-01T00:00:00,5.0,881.0,54.0,10.0,673000.0,5776b8ec7b685147788b9d3e,customer
2122,71033.333333333,friday,4.0,3.0,2017-02-14T13:00:55,2016-08-12T01:26:45,1.0,95700.0,transfer bank,2016-12-16T15:07:13,60000.0,2017-02-27T17:37:06,19504.0,57400.0,9.0,0.0,0.0,3.0,100.0,11030327,3.0,1970-01-01T00:00:00,9.0,19.0,1970-01-01T00:00:00,4.0,82.0,105.0,10.0,213100.0,57ad25d5d9876fac8d8b7bf2,customer
2123,49984.105263158,wednesday,8.0,6.0,2017-02-28T13:12:32,2016-11-18T11:39:40,8.0,145000.0,transfer bank,2016-12-14T16:35:46,37000.0,2017-02-08T16:56:53,19506.0,18499.0,9.0,0.0,0.0,19.0,100.0,14024319,19.0,1970-01-01T00:00:00,9.0,26.0,2016-11-21T08:08:57,8.0,6.0,196.0,17.0,949698.0,582eea10c0ef75157db18a76,customer
2124,67000.0,tuesday,2.0,4.0,2017-02-28T13:12:30,2016-11-24T02:36:48,1.0,110000.0,transfer bank,2016-12-02T18:59:18,67000.0,2017-02-15T21:35:19,19504.0,24000.0,9.0,1.0,33.3,2.0,66.7,11852169,3.0,1970-01-01T00:00:00,9.0,19.0,1970-01-01T00:00:00,4.0,4.0,173.0,10.0,201000.0,58365240c0ef75157d2c3d8e,customer
2125,247060.0,thursday,6.0,51.0,2017-03-01T03:02:59,2016-08-11T09:34:58,9.0,155000.0,klikbca,2016-11-15T01:00:55,67900.0,2017-02-24T12:45:16,19507.0,42500.0,9.0,0.0,-236.0,84.0,336.0,9573750,25.0,1970-01-01T00:00:00,9.0,27.0,2016-11-21T01:15:37,74.0,0.0,2625.0,18.0,6176500.0,57ac46c28dbb1bb6178b457f,customer
2126,68454.0,monday,8.0,1.0,2017-02-23T03:02:33,2014-07-26T10:59:39,0.0,68454.0,payment_method_instant,2017-02-19T05:04:50,68454.0,2017-02-25T10:46:26,19509.0,68454.0,9.0,0.0,0.0,2.0,100.0,1264828,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-17T12:04:30,1.0,938.0,90.0,9.0,129454.0,5776a62d7b685111788b75d0,customer
2127,29200.0,thursday,6.0,1.0,2017-03-01T06:12:45,2015-04-01T10:15:03,0.0,29200.0,transfer bank,2016-11-10T00:58:58,29200.0,2017-02-17T10:12:05,19502.0,29200.0,9.0,0.0,0.0,1.0,100.0,2992129,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-16T04:30:12,5.0,588.0,37.0,9.0,29200.0,5777b7707b6851e9ab8b4e8f,customer
2128,192200.0,friday,5.0,4.0,2017-03-01T06:12:43,2016-08-11T11:10:06,1.0,268000.0,indomaret,2016-11-23T06:56:16,268000.0,2017-02-14T14:27:06,19504.0,85000.0,9.0,0.0,0.0,3.0,100.0,11201035,3.0,1970-01-01T00:00:00,9.0,19.0,2016-11-14T19:24:55,15.0,4.0,239.0,10.0,576600.0,57ac5d0e8dbb1b182d8b4595,customer
2129,1111666.6666667,thursday,11.0,3.0,2017-03-01T03:32:37,2016-08-29T07:10:26,1.0,2200000.0,kartu kredit / debit,2016-10-30T13:21:32,35000.0,2017-03-01T08:00:30,19508.0,35000.0,9.0,0.0,0.0,4.0,100.0,6088416,4.0,1970-01-01T00:00:00,9.0,19.0,2016-11-17T07:11:22,9.0,55.0,138.0,10.0,3360000.0,57c3dfe27b68518ff98b5aa5,customer
2130,282000.0,friday,7.0,14.0,2017-03-01T03:32:33,2015-03-17T07:57:20,0.0,475000.0,kartu kredit / debit,2016-10-06T03:40:16,89000.0,2017-03-01T08:04:55,19505.0,89000.0,9.0,0.0,0.0,2.0,100.0,2828142,2.0,1970-01-01T00:00:00,8.0,17.0,2016-11-10T04:27:37,11.0,534.0,128.0,9.0,564000.0,57778dcf7b68510f788bf82a,customer
2131,147630.0,tuesday,5.0,2.0,2017-03-01T03:32:34,2016-08-31T01:12:31,0.0,147630.0,kartu kredit / debit,2016-12-29T08:43:28,147630.0,2017-03-01T11:28:23,19501.0,147630.0,9.0,0.0,0.0,1.0,100.0,8277617,1.0,1970-01-01T00:00:00,7.0,16.0,2017-02-13T06:05:15,2.0,120.0,64.0,9.0,147630.0,57c62effd9876f5db68b8371,customer
2132,117000.0,saturday,1.0,1.0,2017-03-01T03:32:37,2016-08-12T03:57:36,0.0,139000.0,credit card,2016-08-23T04:58:04,95000.0,2017-03-01T19:04:38,19505.0,95000.0,9.0,0.0,0.0,2.0,100.0,10654247,2.0,1970-01-01T00:00:00,7.0,16.0,2016-11-14T17:13:14,3.0,10.0,88.0,9.0,234000.0,57ad49307b685158628b4636,customer
2133,83226.666666667,thursday,2.0,1.0,2017-03-02T03:16:32,2014-03-01T10:57:27,6.0,199000.0,indomaret / ceriamart,2017-02-16T08:51:45,85000.0,2017-02-17T06:42:02,19509.0,19900.0,9.0,0.0,0.0,15.0,100.0,814288,15.0,1970-01-01T00:00:00,9.0,24.0,2016-11-20T03:44:44,4.0,933.0,256.0,15.0,1248400.0,577698b37b685142788b6a7c,customer
2134,85000.0,wednesday,16.0,2.0,2017-03-02T03:15:04,2017-01-27T17:05:48,0.0,85000.0,transfer bank,2017-02-15T16:56:45,85000.0,2017-02-21T13:21:56,19499.0,85000.0,9.0,0.0,0.0,1.0,100.0,15988657,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,2.0,18.0,110.0,9.0,85000.0,588b7decc3ffe70eadca2585,customer
2135,120000.0,friday,7.0,6.0,2017-03-02T03:13:35,2016-09-11T04:48:02,0.0,120000.0,transfer bank,2017-02-12T13:34:32,120000.0,2017-02-27T17:33:15,19499.0,120000.0,9.0,0.0,0.0,1.0,100.0,6947350,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-17T19:05:34,2.0,154.0,80.0,9.0,120000.0,57d4e2028dbb1bd5478b4592,customer
2136,196300.0,sunday,7.0,1.0,2017-03-02T03:23:14,2016-10-25T05:07:47,1.0,269200.0,payment_method_deposit,2017-02-15T23:02:21,269200.0,2017-02-15T23:02:23,19509.0,54000.0,9.0,0.0,-25.0,5.0,125.0,7167541,4.0,1970-01-01T00:00:00,9.0,19.0,2017-02-07T15:05:30,2.0,103.0,10.0,10.0,785200.0,586e4e36c3ffe70ead96997c,customer
2137,502142.85714286,saturday,14.0,1.0,2017-03-02T03:23:18,2016-10-31T04:26:02,2.0,2630000.0,transfer bank,2017-01-27T09:17:16,140000.0,2017-02-08T21:23:50,19509.0,90000.0,9.0,1.0,14.3,6.0,85.7,13465156,7.0,1970-01-01T00:00:00,9.0,20.0,2017-01-31T12:33:36,4.0,3.0,100.0,11.0,3515000.0,5816c7dac0ef75157d586a54,customer
2138,91250.0,sunday,3.0,1.0,2017-03-02T03:19:23,2016-10-01T13:03:58,0.0,100000.0,transfer bank,2017-02-21T03:27:44,100000.0,2017-02-22T04:09:26,19499.0,82500.0,9.0,0.0,0.0,2.0,100.0,8165747,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,6.0,140.0,51.0,9.0,182500.0,57efb43e8dbb1b7be78b4598,customer
2139,220000.0,sunday,7.0,1.0,2017-03-02T03:18:04,2016-12-21T09:29:46,0.0,220000.0,indomaret,2017-01-08T07:35:23,220000.0,2017-02-09T04:43:19,19500.0,220000.0,9.0,0.0,0.0,2.0,100.0,14968195,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,1.0,0.0,6.0,9.0,220000.0,585a4b8ac3ffe70eadf08593,customer
2140,60000.0,tuesday,6.0,2.0,2017-03-02T03:19:25,2016-09-06T03:04:30,0.0,63000.0,payment_method_deposit,2017-02-14T16:26:36,63000.0,2017-02-14T17:02:50,19509.0,57000.0,9.0,0.0,0.0,2.0,100.0,10507026,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-14T22:01:19,2.0,161.0,30.0,9.0,120000.0,57ce323e8dbb1bb64c8b4572,customer
2141,148285.71428571,tuesday,8.0,1.0,2017-03-02T03:19:24,2016-08-21T05:03:03,2.0,325000.0,transfer bank,2017-02-11T04:51:38,179000.0,2017-02-22T14:56:53,19509.0,70000.0,9.0,0.0,14.3,6.0,85.7,4417641,7.0,1970-01-01T00:00:00,9.0,20.0,2017-02-05T21:00:03,1.0,100.0,59.0,11.0,1038000.0,57b936078dbb1bb2438b456a,customer
2142,180000.0,friday,12.0,3.0,2017-03-02T03:19:26,2016-08-11T12:14:31,0.0,180000.0,transfer bank,2017-01-24T21:13:02,180000.0,2017-02-14T08:27:39,19502.0,180000.0,9.0,0.0,0.0,2.0,100.0,10649352,2.0,1970-01-01T00:00:00,6.0,15.0,2016-11-14T16:52:01,11.0,1.0,80.0,9.0,180000.0,57ac6c278dbb1b223a8b458c,customer
2143,65380.0,wednesday,5.0,3.0,2017-03-02T03:19:23,2016-08-23T01:45:48,9.0,250000.0,transfer bank,2017-02-02T06:09:02,120000.0,2017-02-10T03:17:34,19509.0,20000.0,9.0,0.0,0.0,25.0,100.0,11627674,25.0,1970-01-01T00:00:00,9.0,27.0,1970-01-01T00:00:00,1.0,0.0,130.0,18.0,1634500.0,57bbaacc8dbb1b0ccf8b4569,customer
2144,90510.0,wednesday,0.0,1.0,2017-03-02T03:22:10,2015-02-10T14:01:39,3.0,63000.0,payment_method_atm_transfer,2017-02-19T02:02:51,45000.0,2017-02-19T02:02:54,19509.0,41800.0,9.0,0.0,30.0,7.0,70.0,2477784,10.0,1970-01-01T00:00:00,9.0,21.0,2017-02-15T00:12:03,1.0,702.0,14.0,12.0,905100.0,5776a63c7b685150788b82a8,customer
2145,58633.333333333,sunday,8.0,1.0,2017-03-02T03:22:07,2016-12-24T05:28:12,1.0,107500.0,payment_method_atm_transfer,2017-02-15T03:54:07,36400.0,2017-02-16T16:16:25,19509.0,32000.0,9.0,0.0,-100.0,6.0,200.0,15041820,3.0,1970-01-01T00:00:00,9.0,19.0,2017-02-02T12:48:02,3.0,40.0,28.0,10.0,175900.0,585e076fc3ffe70ead18228b,customer
2146,296999.0,friday,15.0,1.0,2017-03-02T03:20:48,2016-10-18T11:12:59,0.0,419998.0,payment_method_atm_transfer,2017-02-26T03:22:17,174000.0,2017-02-26T03:22:26,19509.0,174000.0,9.0,0.0,0.0,2.0,100.0,12222167,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,14.0,128.0,350.0,9.0,593998.0,57dacf188dbb1b15438b457d,customer
2147,84000.0,wednesday,7.0,2.0,2017-03-02T03:18:01,2016-09-27T08:42:14,0.0,84000.0,payment_method_atm_transfer,2017-02-15T17:29:42,84000.0,2017-02-17T12:55:15,19499.0,84000.0,9.0,0.0,0.0,1.0,100.0,10494806,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,1.0,141.0,15.0,9.0,84000.0,5886fba98d8fb54760114136,customer
2148,30000.0,monday,3.0,1.0,2017-03-01T06:09:52,2016-08-12T05:57:04,0.0,30000.0,indomaret,2016-08-15T03:37:48,30000.0,2016-12-10T13:21:15,19502.0,30000.0,9.0,0.0,0.0,1.0,100.0,3542477,1.0,1970-01-01T00:00:00,6.0,15.0,1970-01-01T00:00:00,1.0,2.0,30.0,9.0,30000.0,57ad6530d9876fc5d88b4be0,customer
2149,74400.0,sunday,1.0,3.0,2017-03-01T06:12:17,2014-11-03T03:19:21,2.0,110000.0,7-eleven,2017-01-23T01:51:42,84000.0,2017-02-08T06:05:25,19506.0,58000.0,9.0,0.0,0.0,6.0,100.0,1727586,6.0,1970-01-01T00:00:00,9.0,20.0,2016-11-18T06:59:05,6.0,694.0,87.0,11.0,372000.0,5776c2ac7b68514a788b9b75,customer
2150,137000.0,wednesday,15.0,5.0,2017-03-01T06:12:17,2016-09-27T08:17:50,1.0,210000.0,bni virtual account,2016-12-28T09:15:33,210000.0,2017-02-13T06:14:20,19506.0,35000.0,9.0,0.0,0.0,5.0,100.0,6129870,5.0,1970-01-01T00:00:00,9.0,19.0,2016-11-20T12:13:39,4.0,26.0,544.0,10.0,1328000.0,580dbe14c0ef75157d63c781,customer
2151,95000.0,friday,2.0,1.0,2017-03-01T06:10:53,2016-09-23T08:54:19,0.0,95000.0,kartu kredit / debit,2016-09-29T02:50:55,95000.0,2017-02-16T02:16:11,19502.0,95000.0,9.0,0.0,0.0,1.0,100.0,12406926,1.0,1970-01-01T00:00:00,8.0,17.0,2016-11-14T17:50:22,2.0,5.0,67.0,9.0,95000.0,57e4edbb8dbb1b3a278b45d0,customer
2152,103500.0,thursday,4.0,4.0,2017-03-01T06:10:50,2016-11-03T03:59:04,0.0,165000.0,indomaret,2016-11-09T12:19:15,165000.0,2017-02-13T16:35:33,19505.0,42000.0,9.0,0.0,0.0,2.0,100.0,13551765,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-17T04:12:59,2.0,0.0,128.0,9.0,207000.0,581ab608c0ef75157d437bf8,customer
2153,84000.0,thursday,14.0,3.0,2017-03-01T06:11:31,2016-09-07T12:30:45,1.0,120000.0,klikbca,2016-11-11T08:32:03,90000.0,2017-01-19T07:37:07,19504.0,42000.0,9.0,0.0,0.0,3.0,100.0,8323552,3.0,1970-01-01T00:00:00,9.0,19.0,2016-11-17T02:19:26,1.0,15.0,91.0,10.0,252000.0,57d008758dbb1bf9ac8b459e,customer
2154,38000.0,saturday,2.0,5.0,2017-03-01T06:12:43,2016-09-02T05:28:06,0.0,38000.0,transfer bank,2016-11-20T05:01:22,38000.0,2017-02-14T11:02:06,19501.0,38000.0,9.0,0.0,0.0,1.0,100.0,11896984,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-20T05:01:28,5.0,78.0,129.0,9.0,38000.0,57c90de68dbb1b49958b4595,customer
2155,140000.0,monday,14.0,1.0,2017-03-01T06:10:54,2016-10-04T01:32:45,0.0,190000.0,klikbca,2016-11-18T10:42:36,90000.0,2017-02-15T19:23:04,19504.0,90000.0,9.0,0.0,0.0,2.0,100.0,12685389,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-20T09:01:28,2.0,33.0,25.0,9.0,280000.0,57f306bd8dbb1b6e3e8b4579,customer
2156,110000.0,friday,22.0,1.0,2017-02-23T03:22:59,2016-08-24T05:45:34,1.0,150000.0,klikbca,2017-01-19T03:25:33,80000.0,2017-03-02T11:33:36,19503.0,80000.0,9.0,0.0,0.0,4.0,100.0,5825242,4.0,1970-01-01T00:00:00,9.0,19.0,2016-11-09T19:02:57,1.0,33.0,67.0,10.0,330000.0,57bd347e7b68513f768b478b,customer
2157,97975.0,friday,8.0,1.0,2017-02-14T07:30:20,2016-08-11T10:49:05,1.0,162000.0,klikbca,2017-01-03T12:12:57,75000.0,2017-03-02T12:25:40,19506.0,49900.0,9.0,0.0,0.0,5.0,100.0,8186560,5.0,1970-01-01T00:00:00,9.0,19.0,1970-01-01T00:00:00,1.0,2.0,123.0,10.0,391900.0,57ac58218dbb1b1c298b4569,customer
2158,92250.0,monday,12.0,1.0,2017-03-01T06:10:55,2014-10-13T09:12:59,0.0,99500.0,klikbca,2016-11-17T11:12:27,85000.0,2017-03-02T12:37:43,19505.0,85000.0,9.0,0.0,0.0,2.0,100.0,1621635,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-21T08:30:39,2.0,764.0,73.0,9.0,184500.0,5776c3b07b68512d788ba2f4,customer
2159,64000.0,monday,4.0,3.0,2017-03-01T03:32:36,2015-06-18T10:47:52,0.0,64000.0,transfer bank,2016-11-28T05:55:23,64000.0,2017-03-02T12:57:51,19502.0,64000.0,9.0,0.0,0.0,1.0,100.0,6902229,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-14T13:13:44,5.0,528.0,92.0,9.0,64000.0,57bec1007b6851f7c18b457a,customer
2160,202200.0,wednesday,14.0,3.0,2017-03-02T03:15:02,2016-08-13T04:38:07,2.0,400000.0,transfer bank,2017-01-29T02:06:06,65000.0,2017-03-02T12:50:35,19506.0,65000.0,9.0,0.0,0.0,5.0,100.0,4644140,5.0,1970-01-01T00:00:00,8.0,19.0,2017-02-20T05:12:56,5.0,46.0,149.0,11.0,1011000.0,57aea42f8dbb1b943f8b457b,customer
2161,104243.36363636,monday,15.0,1.0,2017-03-02T03:18:03,2015-06-22T19:20:47,4.0,205900.0,payment_method_atm_transfer,2017-02-17T13:44:01,63400.0,2017-02-17T13:44:08,19509.0,40000.0,9.0,0.0,18.2,9.0,81.8,3930101,11.0,1970-01-01T00:00:00,9.0,22.0,2017-02-04T23:36:03,4.0,591.0,116.0,13.0,1146677.0,5777810f7b685151788bf2b8,customer
2162,84214.285714286,thursday,10.0,1.0,2017-03-02T03:19:29,2013-10-16T14:25:33,2.0,184000.0,payment_method_atm_transfer,2017-02-23T07:18:29,44500.0,2017-02-23T19:56:13,19509.0,44500.0,9.0,0.0,0.0,7.0,100.0,635839,7.0,1970-01-01T00:00:00,9.0,20.0,2016-11-21T08:35:26,9.0,1217.0,301.0,11.0,589500.0,5776b0d77b685150788b9b15,customer
2163,98166.666666667,tuesday,7.0,4.0,2017-02-28T10:52:50,2016-10-10T05:17:22,2.0,160000.0,indomaret / ceriamart,2017-02-21T06:42:19,51000.0,2017-02-22T00:34:42,19507.0,46000.0,9.0,0.0,0.0,6.0,100.0,1923127,6.0,1970-01-01T00:00:00,9.0,20.0,1970-01-01T00:00:00,1.0,0.0,39.0,11.0,589000.0,58445e1ec3ffe70ead4858dd,customer
2164,213816.66666667,wednesday,8.0,14.0,2017-03-02T03:19:24,2016-08-12T03:55:32,2.0,990000.0,transfer bank,2017-02-19T14:31:21,990000.0,2017-02-23T01:31:33,19509.0,16900.0,9.0,0.0,0.0,6.0,100.0,3970741,6.0,1970-01-01T00:00:00,9.0,20.0,2016-11-14T17:01:24,10.0,117.0,439.0,11.0,1282900.0,57ad48b47b68518b628b4636,customer
2165,200000.0,wednesday,12.0,5.0,2017-02-28T13:11:36,2016-09-19T10:47:25,0.0,200000.0,klikbca,2016-12-12T10:47:06,200000.0,2017-03-03T06:46:42,19501.0,200000.0,9.0,1.0,100.0,0.0,0.0,12306483,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,10.0,83.0,526.0,9.0,200000.0,57dfc23d8dbb1b681e8b4567,customer
2166,161670.0,tuesday,3.0,8.0,2017-03-02T03:22:13,2016-08-12T13:07:26,3.0,365000.0,transfer bank,2017-02-19T13:44:07,260000.0,2017-03-03T09:21:35,19509.0,35000.0,9.0,0.0,0.0,10.0,100.0,2748266,10.0,1970-01-01T00:00:00,9.0,21.0,2016-11-21T02:05:16,8.0,61.0,325.0,12.0,1616700.0,57adca0e8dbb1b6b808b4567,customer
2167,599178.57142857,sunday,1.0,9.0,2017-02-23T03:22:59,2016-08-11T13:00:17,2.0,1189250.0,transfer bank,2017-02-07T14:45:35,1120000.0,2017-03-03T12:30:00,19506.0,100000.0,9.0,0.0,14.3,6.0,85.7,6752892,7.0,1970-01-01T00:00:00,9.0,20.0,2017-02-01T08:12:03,26.0,102.0,504.0,11.0,4194250.0,57ac76e18dbb1b48438b4574,customer
2168,46154.545454545,thursday,6.0,1.0,2017-03-02T03:15:05,2016-12-09T02:30:56,4.0,149900.0,indomaret / ceriamart,2017-02-16T09:45:28,149900.0,2017-03-04T03:13:46,19506.0,48000.0,9.0,0.0,0.0,11.0,100.0,14608636,11.0,1970-01-01T00:00:00,9.0,22.0,1970-01-01T00:00:00,3.0,0.0,142.0,13.0,507700.0,584a1760c3ffe70eadd9308f,customer
2169,170000.0,monday,4.0,10.0,2017-03-02T03:23:49,2011-12-29T15:07:32,0.0,170000.0,transfer bank,2017-01-10T04:20:46,170000.0,2017-03-04T09:13:26,19500.0,170000.0,9.0,0.0,0.0,1.0,100.0,1045907,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-21T09:48:21,6.0,1838.0,265.0,9.0,170000.0,5776c66f7b685117788bb49c,customer
2170,62000.0,monday,4.0,1.0,2017-03-01T06:10:48,2014-10-03T08:43:54,0.0,62000.0,klikbca,2016-11-28T11:32:46,62000.0,2017-03-04T14:32:48,19502.0,62000.0,9.0,0.0,0.0,1.0,100.0,1572139,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,1.0,787.0,24.0,9.0,62000.0,5776a95a7b68510b788b7841,customer
2171,291500.0,saturday,4.0,5.0,2017-03-03T08:23:38,2016-08-13T01:34:46,2.0,815000.0,mandiri clickpay,2017-02-17T14:17:21,78000.0,2017-03-04T13:36:48,19506.0,78000.0,9.0,0.0,0.0,5.0,100.0,9613445,5.0,1970-01-01T00:00:00,9.0,20.0,2016-11-18T02:57:46,14.0,34.0,480.0,11.0,1457500.0,57ae7936d9876f9afd8b60ad,customer
2172,22550.0,monday,11.0,1.0,2017-02-23T03:22:59,2016-09-22T12:10:15,0.0,31100.0,alfamart / alfamidi / lawson / dan dan,2017-01-16T11:44:58,14000.0,2017-03-05T08:14:26,19503.0,14000.0,9.0,0.0,0.0,2.0,100.0,10269560,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-21T09:14:22,1.0,35.0,60.0,9.0,45100.0,57e3ca277b6851aac18b83c7,customer
2173,44850.0,wednesday,1.0,1.0,2017-03-02T03:22:09,2014-10-01T09:40:53,0.0,45000.0,klikbca,2017-02-08T11:06:01,45000.0,2017-03-05T11:15:32,19503.0,44700.0,9.0,0.0,0.0,2.0,100.0,1561743,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,5.0,756.0,39.0,9.0,89700.0,5776aab17b6851fd778b8b55,customer
2174,226090.125,tuesday,8.0,1.0,2017-03-02T03:23:58,2017-01-05T13:46:45,6.0,408990.0,payment_method_atm_transfer,2017-03-05T12:18:20,186800.0,2017-03-05T12:18:25,19509.0,100500.0,9.0,0.0,6.2,15.0,93.8,14485723,16.0,1970-01-01T00:00:00,9.0,24.0,2017-02-16T04:18:12,2.0,17.0,31.0,15.0,3617442.0,586e4e45c3ffe70ead96b05c,customer
2175,15000.0,tuesday,7.0,2.0,2017-03-01T06:10:03,2016-10-16T07:02:50,0.0,15000.0,indomaret,2016-10-16T07:45:01,15000.0,2017-03-05T14:39:41,19502.0,15000.0,9.0,0.0,0.0,1.0,100.0,13021443,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-20T08:13:05,2.0,0.0,27.0,9.0,15000.0,5803261a4ad177cec4e1af81,customer
2176,125025.0,friday,6.0,7.0,2017-02-23T02:07:07,2010-07-04T08:13:36,0.0,147300.0,transfer bank,2017-01-06T01:02:03,102750.0,2017-03-05T19:27:44,19503.0,102750.0,9.0,0.0,0.0,3.0,100.0,51627,3.0,1970-01-01T00:00:00,9.0,18.0,2016-11-09T16:53:31,12.0,2353.0,649.0,9.0,250050.0,577655137b685147608b4855,customer
2177,121400.0,monday,6.0,16.0,2017-03-01T03:03:01,2016-08-27T09:54:12,3.0,450000.0,klikbca,2017-01-13T01:30:23,50000.0,2017-03-06T01:00:24,19506.0,17000.0,9.0,0.0,0.0,9.0,100.0,8513521,5.0,1970-01-01T00:00:00,8.0,20.0,2017-02-02T11:27:36,1.0,89.0,547.0,12.0,607000.0,57c163448dbb1b5e508b45b2,customer
2178,140039.28571429,wednesday,6.0,13.0,2017-03-02T03:20:48,2016-08-15T03:37:03,5.0,424900.0,kartu kredit / debit,2017-03-02T07:06:59,50000.0,2017-03-06T01:41:50,19509.0,43750.0,9.0,0.0,7.1,15.0,92.9,9245636,16.0,1970-01-01T00:00:00,9.0,23.0,2017-02-02T04:08:05,1.0,16.0,710.0,14.0,2180550.0,57b138df8dbb1be6888b456f,customer
2179,86750.0,thursday,6.0,10.0,2017-03-02T03:15:07,2014-10-31T17:50:03,1.0,173000.0,payment_method_atm_transfer,2017-02-24T03:15:18,84000.0,2017-02-24T08:36:58,19509.0,40000.0,9.0,0.0,-25.0,5.0,125.0,1717658,4.0,1970-01-01T00:00:00,9.0,19.0,2017-02-07T13:29:10,5.0,766.0,96.0,10.0,347000.0,5776c5a67b68510b788baa26,customer
2180,64487.5,tuesday,10.0,2.0,2017-03-02T03:19:53,2014-07-05T21:10:40,2.0,139000.0,transfer bank,2017-01-10T02:56:09,118000.0,2017-02-24T05:42:47,19506.0,12000.0,9.0,0.0,0.0,8.0,100.0,1143554,8.0,1970-01-01T00:00:00,9.0,20.0,2016-11-18T14:26:20,5.0,849.0,93.0,11.0,515900.0,577682677b68511c788b5c03,customer
2181,139515.38461538,monday,7.0,4.0,2017-03-03T08:23:34,2016-08-24T05:48:31,5.0,444900.0,payment_method_atm_transfer,2017-03-06T07:00:03,192000.0,2017-03-06T07:01:11,19509.0,69000.0,9.0,0.0,-7.7,14.0,107.7,691785,13.0,1970-01-01T00:00:00,9.0,23.0,2017-02-14T21:06:45,2.0,142.0,33.0,14.0,1813700.0,586e4cb9c3ffe70ead955e43,customer
